longitude,latitude
100.3398214821482,-0.8792754275427569
100.33974647464748,-0.8790504050405118
100.33967146714672,-0.87882538253826
100.33952145214522,-0.8786003600360068
100.33944644464448,-0.8784503450344955
100.33937143714373,-0.8783003300330113
100.33929642964296,-0.8781503150315046
100.33922142214222,-0.8780003000300098
100.33914641464146,-0.8778502850285113
100.33907140714072,-0.8777002700270093
100.3389213921392,-0.8774752475247537
100.33884638463846,-0.8773252325232548
100.33869636963696,-0.8771002100210066
100.3386213621362,-0.877025202520245
100.33839633963396,-0.8765751575157459
100.33832133213322,-0.8764251425142591
100.33817131713172,-0.876200120011993
100.33809630963097,-0.8760501050104968
100.33802130213022,-0.8759000900090081
100.33794629462946,-0.8757500750074937
100.3378712871287,-0.8756000600060053
100.33779627962798,-0.8754500450044926
100.3377212721272,-0.8753000300030073
100.33764626462646,-0.8751500150014998
100.33757125712572,-0.8750000000000043
100.3374212421242,-0.8747749774977575
100.33734623462348,-0.8746249624962577
100.33727122712271,-0.8743999399940077
100.33719621962196,-0.8742499249925004
100.33697119711972,-0.8738748874887489
100.33689618961895,-0.8737998799879937
100.3368211821182,-0.8736498649865025
100.33674617461746,-0.8734248424842475
100.33637113711372,-0.8728997899789979
100.33629612961296,-0.8727497749775054
100.3362211221122,-0.8725997599760053
100.33614611461148,-0.8724497449744981
100.33607110711073,-0.8722997299730015
100.33599609960996,-0.8721497149714995
100.33592109210922,-0.8719996999699927
100.33584608460846,-0.871849684968499
100.33577107710772,-0.8716996699670022
100.33569606960695,-0.8715496549655032
100.33569606960695,-0.8714746474647503
100.33607110711073,-0.8710246024602544
100.33614611461148,-0.8709495949595004
100.33629612961296,-0.8695244524452461
100.3362211221122,-0.8693744374437367
100.33607110711073,-0.869074407440749
100.33599609960996,-0.868924392439239
100.33577107710772,-0.8685493549354961
100.33569606960695,-0.8684743474347486
100.3356210621062,-0.8683993399339973
100.33554605460546,-0.8683243324332429
100.33547104710472,-0.8682493249324861
100.33539603960396,-0.8681743174317433
100.3353210321032,-0.8680993099309987
100.33524602460244,-0.8680243024302354
100.33517101710171,-0.8679492949294881
100.33494599459948,-0.8677992799279973
100.33487098709872,-0.8677242724272378
100.33479597959797,-0.8676492649264957
100.33472097209722,-0.8675742574257379
100.33464596459646,-0.8674992499249983
100.3345709570957,-0.8674242424242439
100.33449594959498,-0.8672742274227366
100.3344209420942,-0.8671242124212442
100.33434593459346,-0.8667491749174886
100.3342709270927,-0.8665241524152482
100.3342709270927,-0.866449144914489
100.3342709270927,-0.8663741374137354
100.3342709270927,-0.8662991299129871
100.33517101710171,-0.8653990399039825
100.33374587458746,-0.8644239423942451
100.33359585958596,-0.8644989498949932
100.33344584458446,-0.8645739573957416
100.3332208220822,-0.8647239723972324
100.3330708070807,-0.8647989798979854
100.33284578457844,-0.8648739873987399
100.3326207620762,-0.8649489948994975
100.33254575457546,-0.8649489948994843
100.33247074707472,-0.8649489948994935
100.33224572457246,-0.8641989198919864
100.33217071707172,-0.8641239123912455
100.33209570957096,-0.8631488148814948
100.3320207020702,-0.8629987998799897
100.3318706870687,-0.8625487548754951
100.33179567956796,-0.8623987398739869
100.3317206720672,-0.8622487248724875
100.33164566456644,-0.8618736873687318
100.33157065706574,-0.8615736573657305
100.33149564956496,-0.8613486348634849
100.33134563456346,-0.8611236123612297
100.33127062706272,-0.8608235823582436
100.33119561956195,-0.8606735673567365
100.3311206120612,-0.8604485448544819
100.3309705970597,-0.8602235223522291
100.33089558955896,-0.8601485148514884
100.33082058205821,-0.8600735073507415
100.33074557455744,-0.859998499849989
100.3306705670567,-0.859923492349231
100.33059555955596,-0.8596234623462413
100.33052055205522,-0.8594734473447395
100.3302205220522,-0.8589483948394914
100.3302205220522,-0.8588733873387322
100.3302205220522,-0.8587983798379788
100.3302205220522,-0.8587233723372312
100.32999549954997,-0.8581233123312401
100.3297704770477,-0.8577482748274864
100.32969546954696,-0.8576732673267348
100.3296204620462,-0.8575982598259857
100.32954545454544,-0.8575232523252395
100.3294704470447,-0.8574482448244797
100.32917041704172,-0.8567731773177293
100.32909540954095,-0.856623162316224
100.3290204020402,-0.856323132313234
100.32864536453646,-0.8557980798079848
100.3285703570357,-0.8557230723072343
100.32849534953496,-0.855648064806477
100.32819531953196,-0.8551980198019739
100.3278202820282,-0.8545979597959821
100.32759525952596,-0.8541479147914767
100.32729522952296,-0.8539228922892328
100.32722022202222,-0.8538478847884846
100.32714521452144,-0.8537728772877208
100.3270702070207,-0.8536978697869748
100.32669516951697,-0.8534728472847362
100.32654515451546,-0.8530228022802337
100.3264701470147,-0.8528727872787294
100.32639513951396,-0.8527227722772205
100.3263201320132,-0.8525727572757249
100.32594509450944,-0.8521977197719742
100.32564506450645,-0.8513726372637275
100.32557005700572,-0.8512976297629794
100.32534503450346,-0.8511476147614829
100.3252700270027,-0.850997599759984
100.3251200120012,-0.8507725772577268
100.32504500450044,-0.8506975697569747
100.3246699669967,-0.8500225022502231
